Id,Title,Info
s8437,The Negro Soldier,This documentary urged African Americans to enlist and join in the effort to be part of America's continuing fight in World War II The Negro Soldier Stuart Heisler  United States TV-14
s8438,The Netflix Afterparty,Hosts David Spade  Fortune Feimster and London Hughes welcome guests from the newest and biggest Netflix titles for fun conversations  skits and more The Netflix Afterparty  David Spade  London Hughes  Fortune Feimster United States TV-MA
s8439,The New Romantic,Fed up with dating and debt  a naïve college senior documents her experience of being with a wealthy  older man for a gonzo journalism grant The New Romantic Carly Stone Timm Sharp  Hayley Law  Camila Mendes  Brett Dier  Jessica Barden  Avan Jogia Canada TV-MA
s8440,The Nineties,This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks The Nineties   United States TV-14
s8441,The NSU-Complex,For 13 years  the underground neo-Nazi organization NSU eluded German police while planting bombs  robbing banks and killing immigrants at random The NSU-Complex Stefan Aust  Dirk Laabs  Germany TV-14
s8442,The Nutcracker and the Four Realms,When her late mother gifts her a key  Clara embarks on a dreamlike journey full of fantasy and conflict in this retelling of the holiday classic The Nutcracker and the Four Realms Lasse Hallström  Joe Johnston Mackenzie Foy  Keira Knightley  Helen Mirren  Morgan Freeman  Matthew Macfadyen  Eugenio Derbez  Miranda Hart  Jack Whitehall  Ellie Bamber  Richard E. Grant  Omid Djalili  Tom Sweet  Misty Copeland  Sergei Polunin  Meera Syal United States PG
s8443,The Office (U.S.),This hit comedy chronicles the foibles of disgruntled office workers – led by deluded boss Michael Scott – at the Dunder Mifflin paper company The Office (U.S.)  Steve Carell  John Krasinski  Jenna Fischer  Rainn Wilson  B.J. Novak  Ed Helms  Brian Baumgartner  David Denman  Creed Bratton  Kate Flannery  Mindy Kaling  Angela Kinsey  Paul Lieberstein  Oscar Nuñez  Phyllis Smith United States TV-14
s8444,The One I Love,Confronted with the potential end of their marriage  Ethan and Sophie take off for a weekend together  hoping to negotiate their future The One I Love Charlie McDowell Mark Duplass  Elisabeth Moss  Ted Danson United States R
s8445,The Only Mother To You All,Raising her large family alone after her husband's death  Ina searches for work and finally lands the most unlikely job: president of the Philippines The Only Mother To You All Wenn V. Deramas Ai-Ai de las Alas  Shaina Magdayao  Carlo Aquino  Alwyn Uytingco  Eugene Domingo  Deejay Durano  Serena Dalrymple  Jiro Manio  Yuki Kadooka  Cherry Pie Picache  Gloria Diaz Philippines TV-PG
s8446,The Other Guys,New York cops Allen and Terry toil in obscurity as lowly desk jockeys until a big break finally gives them a chance to tackle real police work The Other Guys Adam McKay Will Ferrell  Mark Wahlberg  Eva Mendes  Michael Keaton  Steve Coogan  Ray Stevenson  Samuel L. Jackson  Dwayne Johnson  Lindsay Sloane  Natalie Zea United States PG-13
s8447,The Parole Officer,After witnessing a murder  Simon Garden is framed – and the only evidence that proves his innocence is a videotape locked inside a bank vault The Parole Officer John Duigan Steve Coogan  Emma Gilmour  Susan Jane Tanner  Iain Mitchell  James Smith  Om Puri  Steven Waddington  Ben Miller  Lena Headey  Jenny Agutter United Kingdom R
s8448,The Pass,The lives and careers of two professional soccer players are profoundly impacted by a single moment of intimacy that took place between them The Pass Ben A. Williams Russell Tovey  Arinzé Kene  Lisa McGrillis  Nico Mirallegro  Rory J. Saper United Kingdom NR
s8449,The Peacemaker,After terrorists trigger a nuclear blast in Russia  a U.S. Special Forces intelligence agent and a nuclear weapons expert come to the rescue The Peacemaker Mimi Leder George Clooney  Nicole Kidman  Marcel Iures  Aleksandr Baluev  Rene Medvesek  Gary Werntz  Randall Batinkoff  Jim Haynie  Alexander Strobele  Holt McCallany United States R
s8450,The Pelican Brief,When law student Darby Shaw theorizes about the assassinations of two Supreme Court justices  she is put in danger and turns to a reporter for help The Pelican Brief Alan J. Pakula Julia Roberts  Denzel Washington  Sam Shepard  John Heard  Tony Goldwyn  James Sikking  William Atherton  Robert Culp  Stanley Tucci  John Lithgow  Hume Cronyn United States PG-13
s8451,The Perfect Day,French soccer fans  celebrities and athletes retrace the exhilarating events of July 12  1998  as France earned a historic win in the World Cup final The Perfect Day Jean-Pierre Devillers   TV-14
s8452,The Perks of Being a Wallflower,A shy freshman struggling with depression deals with his best friend's suicide and his first love in this engaging coming-of-age tale The Perks of Being a Wallflower Stephen Chbosky Logan Lerman  Emma Watson  Ezra Miller  Mae Whitman  Paul Rudd  Nina Dobrev  Johnny Simmons  Dylan McDermott  Kate Walsh  Joan Cusack  Melanie Lynskey United States PG-13
s8453,The Phantom of the Opera,In 1870  a disfigured recluse roams beneath a Parisian opera house and takes under his wing a young soprano  with whom a love triangle develops The Phantom of the Opera Joel Schumacher Gerard Butler  Emmy Rossum  Patrick Wilson  Miranda Richardson  Minnie Driver  Ciarán Hinds  Simon Callow  Victor McGuire  Jennifer Ellison United Kingdom  United States PG-13
s8454,The Physician,A medical apprentice in 11th-century Persia disguises himself as a Jew to study at a school that does not admit Christians The Physician Philipp Stölzl Tom Payne  Ben Kingsley  Stellan Skarsgård  Olivier Martinez  Emma Rigby  Elyas M'Barek  Fahri Yardim  Makram Khoury  Michael Marcus Germany R
s8455,The Pink Panther,Bumbling Inspector Clouseau must solve the murder of a world-famous soccer coach and catch the thief who stole his priceless diamond ring The Pink Panther Shawn Levy Steve Martin  Kevin Kline  Beyoncé Knowles-Carter  Jean Reno  Emily Mortimer  Henry Czerny  Kristin Chenoweth  Roger Rees  Philip Goodwin  Henri Garcin  William Abadie United States  Czech Republic PG
s8456,The Pirate Fairy,In this spritely tale  Tinker Bell and her friends set out to find free-spirited fairy Zarina after she makes off with some precious Blue Pixie Dust The Pirate Fairy Peggy Holmes Mae Whitman  Christina Hendricks  Tom Hiddleston  Lucy Liu  Raven-Symoné  Megan Hilty  Pamela Adlon  Angela Bartys  Jim Cummings  Carlos Ponce  Mick Wingert  Kevin Michael Richardson  Jeff Bennett  Rob Paulsen  Grey DeLisle  Kari Wahlgren  Jane Horrocks  Jesse McCartney  Anjelica Huston United States G
s8457,The Pirates of Somalia,An aspiring journalist travels to Somalia in hopes of making a name for himself by covering dangerous pirates and hijackers The Pirates of Somalia Bryan Buckley Evan Peters  Barkhad Abdi  Melanie Griffith  Al Pacino  Philip Ettinger  Sabrina Hassan Abdulle  Kiana Madani  Abdi Sidow Farah  Mohamed Barre  Armaan Haggio Somalia  Kenya  Sudan  South Africa  United States R
s8458,The Pirates! Band of Misfits,An egotistical pirate captain strives to win the Pirate of the Year Award  but to snag the coveted prize  he'll have to outwit his dreaded rivals The Pirates! Band of Misfits Peter Lord  Jeff Newitt Hugh Grant  Martin Freeman  Imelda Staunton  David Tennant  Jeremy Piven  Salma Hayek  Lenny Henry  Brian Blessed  Russell Tovey  Anton Yelchin  Al Roker  David Schaal  Peter Lord  Ashley Jensen  Kayvan Novak  Mitchell Mullen  Brendan Gleeson  David Schneider United Kingdom  United States PG
s8459,The Place Beyond the Pines,A violent confrontation between a motorcycle-riding bank robber and a rookie cop spirals into a tense generational feud The Place Beyond the Pines Derek Cianfrance Ryan Gosling  Bradley Cooper  Eva Mendes  Ray Liotta  Ben Mendelsohn  Rose Byrne  Mahershala Ali  Bruce Greenwood  Harris Yulin  Olga Merediz United States R
s8460,The Plan,After being sent to a remote prison  three young men suffer under the watchful eye of their jailer and make a meticulous plan to escape The Plan Keerthi Anant Nag  Koustubh Jayakumar  Hemanth  Shreeram  Jay  Sanath  Pramod Shetty  Harish Roy India TV-MA
s8461,The Player,To save his father’s company from bankruptcy  a rich  spoiled playboy is forced to wed a no-nonsense woman  who's just as unhappy to be marrying him The Player Ahmad El-Badri Ramez Galal  Emy Samir Ghanim  Edward Fouad  Hassan Hosny  Yousef Fawzy  Samar Gaber  Ragaa Al-Geddawy  Maha Abou Ouf  Mai El-Kady Egypt TV-MA
s8462,The Polar Express,In this warm-hearted tale  a young boy's faith in the holiday spirit is revived after he makes his way by train to the North Pole on Christmas Eve The Polar Express Robert Zemeckis Tom Hanks  Leslie Zemeckis  Eddie Deezen  Nona Gaye  Peter Scolari  Brendan King  Andy Pellick  Michael Jeter  Chris Coppola  Julene Renee United States G
s8463,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,This colorful documentary explores the origins and impact of He-Man  a character whose power stretched well beyond a toy line and children's TV show The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe Randall Lobb  Robert McCallum  Canada  United States TV-14
s8464,The President's Barber,The personal barber to the president  as well as his wife and only son  get tangled in the political chaos that gripped South Korea in the late 1900s The President's Barber Chan-sang Lim Kang-ho Song  So-ri Moon  Jae-eung Lee  Yeong-jin Jo  Byung-ho Son  Yong-soo park  Seung-soo Ryu  Ju-sang Yun  Gyu-su Jeong  Dal-su Oh South Korea TV-MA
s8465,The Prince,A former Mafia hit man living quietly as a mechanic veers back into his old world after his daughter is abducted and faces an old foe in New Orleans The Prince Brian A. Miller Jason Patric  Bruce Willis  John Cusack  Rain  Jessica Lowndes  Johnathon Schaech  Gia Mantegna  50 Cent United States  United Kingdom R
s8466,The Prince & Me,A hardworking Wisconsin college student falls for her arrogant yet charming classmate  unaware that he's a Danish prince attending school incognito The Prince & Me Martha Coolidge Julia Stiles  Luke Mably  Ben Miller  Miranda Richardson  James Fox  Alberta Watson  John Bourgeois  Zachary Knighton  Eliza Bennett United States  Czech Republic PG
s8467,The Princess and the Frog,In New Orleans during the Jazz Age  a beautiful girl named Tiana has a fateful encounter with frog prince who desperately wants to be human again The Princess and the Frog Ron Clements  John Musker Anika Noni Rose  Bruno Campos  Keith David  Michael-Leon Wooley  Jennifer Cody  Jim Cummings  Peter Bartlett  Jenifer Lewis  Oprah Winfrey  Terrence Howard  John Goodman  Emeril Lagasse  June Christopher  Paul Briggs  Rob Edwards  John Kassir  Fred Tatasciore  Kimberly Russell  Rif Hutton  Randy Newman  Bridget Hoffman  Corey Burton  Joe Whyte  Michael Colyar  Bruce Smith  Terri Douglas  Claudette Wells  Roger Aaron Brown  Mona Marshall  Terence Blanchard  Kwesi Boakye  Mick Wingert  David Cowgill  Peter Renaday  John Musker  Ritchie Montgomery  Jerry Kernion  Philip Proctor  Eddie Frierson United States G
s8468,The Prison,A cop-turned-convict discovers a crime syndicate inside a prison lorded over by an inmate crime boss – and joins in on their nightly heists The Prison Na Hyeon Suk-kyu Han  Rae-won Kim  Kyeong-yeong Lee  Woong-in Jeong  Jae-yun Jo  Sung-rok Shin  Kim Sung-kyun  Kwak Min-ho South Korea TV-MA
s8469,The Pursuit,In a time of turbulence for the free market system  one economist explores how it has lifted billions out of poverty  and might just save us all The Pursuit John Papola Arthur Brooks United States TV-14
s8470,The Pursuit of Happyness,When Chris and his son are evicted  they face trying times as a desperate Chris accepts an unpaid internship at a stock brokerage firm The Pursuit of Happyness Gabriele Muccino Will Smith  Jaden Smith  Thandie Newton  Brian Howe  James Karen  Dan Castellaneta  Kurt Fuller  Takayo Fischer United States PG-13
s8471,The Push,After a snowmobile accident paralyzed him  Grant Korgan became the first athlete with a spinal cord injury to push himself to the South Pole The Push Grant Korgan  Brian Niles Grant Korgan United States TV-MA
s8472,The Pyramid Code,How was the scientific understanding of the ancients so advanced? A team of experts answers this and other questions in this fascinating series The Pyramid Code  Sally Jennings Canada TV-PG
s8473,The Rainbow Troops,Two Indonesian teachers embrace an inspiring crop of gifted young students who've come to study at their crumbling Islamic primary school The Rainbow Troops Riri Riza Cut Mini Theo  Ikranagara  Lukman Sardi  Ario Bayu  Tora Sudiro Indonesia TV-PG
s8474,The Rainmaker,A young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company The Rainmaker Francis Ford Coppola Matt Damon  Danny DeVito  Claire Danes  Jon Voight  Mary Kay Place  Dean Stockwell  Teresa Wright  Virginia Madsen  Mickey Rourke  Andrew Shue United States  Germany PG-13
s8475,The Rap Game,Young lyricists between the ages of 12 and 16 compete for a chance to sign to Jermaine Dupri's label while being mentored by hip-hop and R&B's finest The Rap Game  Jermaine Dupri United States TV-14
s8476,The Rat Race,Examine the troublesome coexistence of humans and rodents in Mumbai  where the byproducts of a big economy have led to a thriving rat population The Rat Race Miriam Chandy Menacherry  India TV-PG
